"","trap","number","date","region","region_name"
"3083","SW5",0,2024-06-18,"SW","SW5"
"3084","SW6",5,2024-06-18,"SW","SW6"
"3085","SW7",2,2024-06-18,"SW","SW7"
"3086","NE1",21,2024-06-18,"NE","NE1"
"3087","NE2",47,2024-06-18,"NE","NE2"
"3088","NE3",2,2024-06-18,"NE","NE3"
"3089","NE4",2,2024-06-18,"NE","NE4"
"3090","NE5",6,2024-06-18,"NE","NE5"
"3091","NE6",4,2024-06-18,"NE","NE6"
"3092","NE7",1,2024-06-18,"NE","NE7"
"3093","SE1",6,2024-06-18,"SE","SE1"
"3094","SE2",8,2024-06-18,"SE","SE2"
"3095","SE3",2,2024-06-18,"SE","SE3"
"3096","SE4",35,2024-06-18,"SE","SE4"
"3097","SE5",7,2024-06-18,"SE","SE5"
"3098","SE6",6,2024-06-18,"SE","SE6"
"3099","SE7",2,2024-06-18,"SE","SE7"
"3100","aa",23,2024-06-18,"Out of City Limits","Lilyfield"
"3101","bb",1,2024-06-18,"Out of City Limits","North Perimeter"
"3102","cc",5,2024-06-18,"Out of City Limits","West St. Paul"
"3103","dd",25,2024-06-18,"Out of City Limits","East St. Paul"
"3104","ee",1,2024-06-18,"Out of City Limits","Springfield"
"3105","ff",37,2024-06-18,"Out of City Limits","Ritchot"
"3106","gg",7,2024-06-18,"Out of City Limits","MacDonald"
"3107","hh",25,2024-06-18,"Out of City Limits","Headingly"
"3108","ii",8,2024-06-18,"Out of City Limits","Rosser"
"3109","NW1",34,2024-06-17,"NW","NW1"
"3110","NW2",8,2024-06-17,"NW","NW2"
"3111","NW3",2,2024-06-17,"NW","NW3"
"3112","NW4",52,2024-06-17,"NW","NW4"
"3113","NW5",23,2024-06-17,"NW","NW5"
"3114","NW6",8,2024-06-17,"NW","NW6"
"3115","NW7",62,2024-06-17,"NW","NW7"
"3116","SW1",8,2024-06-17,"SW","SW1"
"3117","SW2",90,2024-06-17,"SW","SW2"
"3118","SW3",62,2024-06-17,"SW","SW3"
"3119","SW4",NA,2024-06-17,"SW","SW4"
"3120","SW5",3,2024-06-17,"SW","SW5"
"3121","SW6",12,2024-06-17,"SW","SW6"
"3122","SW7",6,2024-06-17,"SW","SW7"
"3123","NE1",38,2024-06-17,"NE","NE1"
"3124","NE2",110,2024-06-17,"NE","NE2"
"3125","NE3",12,2024-06-17,"NE","NE3"
"3126","NE4",5,2024-06-17,"NE","NE4"
"3127","NE5",13,2024-06-17,"NE","NE5"
"3128","NE6",17,2024-06-17,"NE","NE6"
"3129","NE7",5,2024-06-17,"NE","NE7"
"3130","SE1",24,2024-06-17,"SE","SE1"
"3131","SE2",47,2024-06-17,"SE","SE2"
"3132","SE3",13,2024-06-17,"SE","SE3"
"3133","SE4",NA,2024-06-17,"SE","SE4"
"3134","SE5",4,2024-06-17,"SE","SE5"
"3135","SE6",5,2024-06-17,"SE","SE6"
"3136","SE7",19,2024-06-17,"SE","SE7"
"3137","aa",136,2024-06-17,"Out of City Limits","Lilyfield"
"3138","bb",8,2024-06-17,"Out of City Limits","North Perimeter"
"3139","cc",35,2024-06-17,"Out of City Limits","West St. Paul"
"3140","dd",36,2024-06-17,"Out of City Limits","East St. Paul"
"3141","ee",7,2024-06-17,"Out of City Limits","Springfield"
"3142","ff",21,2024-06-17,"Out of City Limits","Ritchot"
"3143","gg",9,2024-06-17,"Out of City Limits","MacDonald"
"3144","hh",66,2024-06-17,"Out of City Limits","Headingly"
"3145","ii",19,2024-06-17,"Out of City Limits","Rosser"
"3146","NW1",17,2024-06-14,"NW","NW1"
"3147","NW2",25,2024-06-14,"NW","NW2"
"3148","NW3",15,2024-06-14,"NW","NW3"
"3149","NW4",36,2024-06-14,"NW","NW4"
"3150","NW5",26,2024-06-14,"NW","NW5"
"3151","NW6",12,2024-06-14,"NW","NW6"
"3152","NW7",26,2024-06-14,"NW","NW7"
"3153","SW1",8,2024-06-14,"SW","SW1"
"3154","SW2",64,2024-06-14,"SW","SW2"
"3155","SW3",72,2024-06-14,"SW","SW3"
"3156","SW4",NA,2024-06-14,"SW","SW4"
"3157","SW5",6,2024-06-14,"SW","SW5"
"3158","SW6",51,2024-06-14,"SW","SW6"
"3159","SW7",7,2024-06-14,"SW","SW7"
"3160","NE1",23,2024-06-14,"NE","NE1"
"3161","NE2",76,2024-06-14,"NE","NE2"
"3162","NE3",25,2024-06-14,"NE","NE3"
"3163","NE4",9,2024-06-14,"NE","NE4"
"3164","NE5",55,2024-06-14,"NE","NE5"
"3165","NE6",12,2024-06-14,"NE","NE6"
"3166","NE7",39,2024-06-14,"NE","NE7"
"3167","SE1",48,2024-06-14,"SE","SE1"
"3168","SE2",NA,2024-06-14,"SE","SE2"
"3169","SE3",42,2024-06-14,"SE","SE3"
"3170","SE4",20,2024-06-14,"SE","SE4"
"3171","SE5",28,2024-06-14,"SE","SE5"
"3172","SE6",4,2024-06-14,"SE","SE6"
"3173","SE7",38,2024-06-14,"SE","SE7"
"3174","aa",61,2024-06-14,"Out of City Limits","Lilyfield"
"3175","bb",13,2024-06-14,"Out of City Limits","North Perimeter"
"3176","cc",12,2024-06-14,"Out of City Limits","West St. Paul"
"3177","dd",18,2024-06-14,"Out of City Limits","East St. Paul"
"3178","ee",7,2024-06-14,"Out of City Limits","Springfield"
"3179","ff",33,2024-06-14,"Out of City Limits","Ritchot"
"3180","gg",74,2024-06-14,"Out of City Limits","MacDonald"
"3181","hh",45,2024-06-14,"Out of City Limits","Headingly"
"3182","ii",38,2024-06-14,"Out of City Limits","Rosser"
"3183","NW1",29,2024-06-13,"NW","NW1"
"3184","NW2",10,2024-06-13,"NW","NW2"
"3185","NW3",0,2024-06-13,"NW","NW3"
"3186","NW4",28,2024-06-13,"NW","NW4"
"3187","NW5",14,2024-06-13,"NW","NW5"
"3188","NW6",4,2024-06-13,"NW","NW6"
"3189","NW7",25,2024-06-13,"NW","NW7"
"3190","SW1",1,2024-06-13,"SW","SW1"
"3191","SW2",126,2024-06-13,"SW","SW2"
"3192","SW3",75,2024-06-13,"SW","SW3"
"3193","SW4",0,2024-06-13,"SW","SW4"
"3194","SW5",6,2024-06-13,"SW","SW5"
"3195","SW6",11,2024-06-13,"SW","SW6"
"3196","SW7",2,2024-06-13,"SW","SW7"
"3197","NE1",21,2024-06-13,"NE","NE1"
"3198","NE2",52,2024-06-13,"NE","NE2"
"3199","NE3",17,2024-06-13,"NE","NE3"
"3200","NE4",2,2024-06-13,"NE","NE4"
"3201","NE5",4,2024-06-13,"NE","NE5"
"3202","NE6",6,2024-06-13,"NE","NE6"
"3203","NE7",15,2024-06-13,"NE","NE7"
"3204","SE1",29,2024-06-13,"SE","SE1"
"3205","SE2",50,2024-06-13,"SE","SE2"
"3206","SE3",13,2024-06-13,"SE","SE3"
"3207","SE4",19,2024-06-13,"SE","SE4"
"3208","SE5",16,2024-06-13,"SE","SE5"
"3209","SE6",3,2024-06-13,"SE","SE6"
"3210","SE7",45,2024-06-13,"SE","SE7"
"3211","aa",32,2024-06-13,"Out of City Limits","Lilyfield"
"3212","bb",7,2024-06-13,"Out of City Limits","North Perimeter"
"3213","cc",17,2024-06-13,"Out of City Limits","West St. Paul"
"3214","dd",12,2024-06-13,"Out of City Limits","East St. Paul"
"3215","ee",6,2024-06-13,"Out of City Limits","Springfield"
"3216","ff",19,2024-06-13,"Out of City Limits","Ritchot"
"3217","gg",41,2024-06-13,"Out of City Limits","MacDonald"
"3218","hh",43,2024-06-13,"Out of City Limits","Headingly"
"3219","ii",30,2024-06-13,"Out of City Limits","Rosser"
"3220","NW1",42,2024-06-12,"NW","NW1"
"3221","NW2",2,2024-06-12,"NW","NW2"
"3222","NW3",13,2024-06-12,"NW","NW3"
"3223","NW4",27,2024-06-12,"NW","NW4"
"3224","NW5",18,2024-06-12,"NW","NW5"
"3225","NW6",3,2024-06-12,"NW","NW6"
"3226","NW7",26,2024-06-12,"NW","NW7"
"3227","SW1",10,2024-06-12,"SW","SW1"
"3228","SW2",65,2024-06-12,"SW","SW2"
"3229","SW3",60,2024-06-12,"SW","SW3"
"3230","SW4",4,2024-06-12,"SW","SW4"
"3231","SW5",15,2024-06-12,"SW","SW5"
"3232","SW6",32,2024-06-12,"SW","SW6"
"3233","SW7",12,2024-06-12,"SW","SW7"
"3234","NE1",45,2024-06-12,"NE","NE1"
"3235","NE2",99,2024-06-12,"NE","NE2"
"3236","NE3",20,2024-06-12,"NE","NE3"
"3237","NE4",5,2024-06-12,"NE","NE4"
"3238","NE5",9,2024-06-12,"NE","NE5"
"3239","NE6",6,2024-06-12,"NE","NE6"
"3240","NE7",13,2024-06-12,"NE","NE7"
"3241","SE1",79,2024-06-12,"SE","SE1"
"3242","SE2",24,2024-06-12,"SE","SE2"
"3243","SE3",12,2024-06-12,"SE","SE3"
"3244","SE4",19,2024-06-12,"SE","SE4"
"3245","SE5",11,2024-06-12,"SE","SE5"
"3246","SE6",1,2024-06-12,"SE","SE6"
"3247","SE7",23,2024-06-12,"SE","SE7"
"3248","aa",28,2024-06-12,"Out of City Limits","Lilyfield"
"3249","bb",14,2024-06-12,"Out of City Limits","North Perimeter"
"3250","cc",14,2024-06-12,"Out of City Limits","West St. Paul"
"3251","dd",13,2024-06-12,"Out of City Limits","East St. Paul"
"3252","ee",8,2024-06-12,"Out of City Limits","Springfield"
"3253","ff",49,2024-06-12,"Out of City Limits","Ritchot"
"3254","gg",78,2024-06-12,"Out of City Limits","MacDonald"
"3255","hh",27,2024-06-12,"Out of City Limits","Headingly"
"3256","ii",37,2024-06-12,"Out of City Limits","Rosser"
"3257","NW1",13,2024-06-11,"NW","NW1"
"3258","NW2",13,2024-06-11,"NW","NW2"
"3259","NW3",6,2024-06-11,"NW","NW3"
"3260","NW4",16,2024-06-11,"NW","NW4"
"3261","NW5",2,2024-06-11,"NW","NW5"
"3262","NW6",1,2024-06-11,"NW","NW6"
"3263","NW7",63,2024-06-11,"NW","NW7"
"3264","SW1",2,2024-06-11,"SW","SW1"
"3265","SW2",14,2024-06-11,"SW","SW2"
"3266","SW3",49,2024-06-11,"SW","SW3"
"3267","SW4",0,2024-06-11,"SW","SW4"
"3268","SW5",2,2024-06-11,"SW","SW5"
"3269","SW6",14,2024-06-11,"SW","SW6"
"3270","SW7",4,2024-06-11,"SW","SW7"
"3271","NE1",26,2024-06-11,"NE","NE1"
"3272","NE2",57,2024-06-11,"NE","NE2"
"3273","NE3",10,2024-06-11,"NE","NE3"
"3274","NE4",2,2024-06-11,"NE","NE4"
"3275","NE5",4,2024-06-11,"NE","NE5"
"3276","NE6",5,2024-06-11,"NE","NE6"
"3277","NE7",7,2024-06-11,"NE","NE7"
"3278","SE1",41,2024-06-11,"SE","SE1"
"3279","SE2",9,2024-06-11,"SE","SE2"
"3280","SE3",6,2024-06-11,"SE","SE3"
"3281","SE4",4,2024-06-11,"SE","SE4"
"3282","SE5",5,2024-06-11,"SE","SE5"
"3283","SE6",6,2024-06-11,"SE","SE6"
"3284","SE7",28,2024-06-11,"SE","SE7"
"3285","aa",24,2024-06-11,"Out of City Limits","Lilyfield"
"3286","bb",42,2024-06-11,"Out of City Limits","North Perimeter"
"3287","cc",4,2024-06-11,"Out of City Limits","West St. Paul"
"3288","dd",13,2024-06-11,"Out of City Limits","East St. Paul"
"3289","ee",0,2024-06-11,"Out of City Limits","Springfield"
"3290","ff",28,2024-06-11,"Out of City Limits","Ritchot"
"3291","gg",26,2024-06-11,"Out of City Limits","MacDonald"
"3292","hh",6,2024-06-11,"Out of City Limits","Headingly"
"3293","ii",1,2024-06-11,"Out of City Limits","Rosser"
"3294","NW1",9,2024-06-10,"NW","NW1"
"3295","NW2",2,2024-06-10,"NW","NW2"
"3296","NW3",5,2024-06-10,"NW","NW3"
"3297","NW4",18,2024-06-10,"NW","NW4"
"3298","NW5",2,2024-06-10,"NW","NW5"
"3299","NW6",1,2024-06-10,"NW","NW6"
"3300","NW7",4,2024-06-10,"NW","NW7"
"3301","SW1",2,2024-06-10,"SW","SW1"
"3302","SW2",12,2024-06-10,"SW","SW2"
"3303","SW3",NA,2024-06-10,"SW","SW3"
"3304","SW4",0,2024-06-10,"SW","SW4"
"3305","SW5",2,2024-06-10,"SW","SW5"
"3306","SW6",13,2024-06-10,"SW","SW6"
"3307","SW7",2,2024-06-10,"SW","SW7"
"3308","NE1",5,2024-06-10,"NE","NE1"
"3309","NE2",8,2024-06-10,"NE","NE2"
"3310","NE3",5,2024-06-10,"NE","NE3"
"3311","NE4",2,2024-06-10,"NE","NE4"
"3312","NE5",6,2024-06-10,"NE","NE5"
"3313","NE6",1,2024-06-10,"NE","NE6"
"3314","NE7",3,2024-06-10,"NE","NE7"
"3315","SE1",14,2024-06-10,"SE","SE1"
"3316","SE2",11,2024-06-10,"SE","SE2"
"3317","SE3",6,2024-06-10,"SE","SE3"
"3318","SE4",4,2024-06-10,"SE","SE4"
"3319","SE5",NA,2024-06-10,"SE","SE5"
"3320","SE6",1,2024-06-10,"SE","SE6"
"3321","SE7",8,2024-06-10,"SE","SE7"
"3322","aa",5,2024-06-10,"Out of City Limits","Lilyfield"
"3323","bb",3,2024-06-10,"Out of City Limits","North Perimeter"
"3324","cc",7,2024-06-10,"Out of City Limits","West St. Paul"
"3325","dd",2,2024-06-10,"Out of City Limits","East St. Paul"
"3326","ee",2,2024-06-10,"Out of City Limits","Springfield"
"3327","ff",14,2024-06-10,"Out of City Limits","Ritchot"
"3328","gg",11,2024-06-10,"Out of City Limits","MacDonald"
"3329","hh",13,2024-06-10,"Out of City Limits","Headingly"
"3330","ii",20,2024-06-10,"Out of City Limits","Rosser"
"3331","NW1",2,2024-06-07,"NW","NW1"
"3332","NW2",5,2024-06-07,"NW","NW2"
"3333","NW3",6,2024-06-07,"NW","NW3"
"3334","NW4",10,2024-06-07,"NW","NW4"
"3335","NW5",2,2024-06-07,"NW","NW5"
"3336","NW6",0,2024-06-07,"NW","NW6"
"3337","NW7",5,2024-06-07,"NW","NW7"
"3338","SW1",1,2024-06-07,"SW","SW1"
"3339","SW2",6,2024-06-07,"SW","SW2"
"3340","SW3",14,2024-06-07,"SW","SW3"
"3341","SW4",2,2024-06-07,"SW","SW4"
"3342","SW5",2,2024-06-07,"SW","SW5"
"3343","SW6",6,2024-06-07,"SW","SW6"
"3344","SW7",0,2024-06-07,"SW","SW7"
"3345","NE1",7,2024-06-07,"NE","NE1"
"3346","NE2",2,2024-06-07,"NE","NE2"
"3347","NE3",4,2024-06-07,"NE","NE3"
"3348","NE4",1,2024-06-07,"NE","NE4"
"3349","NE5",0,2024-06-07,"NE","NE5"
"3350","NE6",0,2024-06-07,"NE","NE6"
"3351","NE7",7,2024-06-07,"NE","NE7"
"3352","SE1",2,2024-06-07,"SE","SE1"
"3353","SE2",10,2024-06-07,"SE","SE2"
"3354","SE3",6,2024-06-07,"SE","SE3"
"3355","SE4",3,2024-06-07,"SE","SE4"
"3356","SE5",3,2024-06-07,"SE","SE5"
"3357","SE6",0,2024-06-07,"SE","SE6"
"3358","SE7",0,2024-06-07,"SE","SE7"
"3359","aa",10,2024-06-07,"Out of City Limits","Lilyfield"
"3360","bb",5,2024-06-07,"Out of City Limits","North Perimeter"
"3361","cc",20,2024-06-07,"Out of City Limits","West St. Paul"
"3362","dd",3,2024-06-07,"Out of City Limits","East St. Paul"
"3363","ee",6,2024-06-07,"Out of City Limits","Springfield"
"3364","ff",6,2024-06-07,"Out of City Limits","Ritchot"
"3365","gg",4,2024-06-07,"Out of City Limits","MacDonald"
"3366","hh",6,2024-06-07,"Out of City Limits","Headingly"
"3367","ii",18,2024-06-07,"Out of City Limits","Rosser"
"3368","NW1",6,2024-06-06,"NW","NW1"
"3369","NW2",5,2024-06-06,"NW","NW2"
"3370","NW3",2,2024-06-06,"NW","NW3"
"3371","NW4",14,2024-06-06,"NW","NW4"
"3372","NW5",0,2024-06-06,"NW","NW5"
"3373","NW6",0,2024-06-06,"NW","NW6"
"3374","NW7",1,2024-06-06,"NW","NW7"
"3375","SW1",3,2024-06-06,"SW","SW1"
"3376","SW2",6,2024-06-06,"SW","SW2"
"3377","SW3",6,2024-06-06,"SW","SW3"
"3378","SW4",0,2024-06-06,"SW","SW4"
"3379","SW5",0,2024-06-06,"SW","SW5"
"3380","SW6",3,2024-06-06,"SW","SW6"
"3381","SW7",0,2024-06-06,"SW","SW7"
"3382","NE1",2,2024-06-06,"NE","NE1"
"3383","NE2",15,2024-06-06,"NE","NE2"
"3384","NE3",4,2024-06-06,"NE","NE3"
"3385","NE4",1,2024-06-06,"NE","NE4"
"3386","NE5",0,2024-06-06,"NE","NE5"
"3387","NE6",0,2024-06-06,"NE","NE6"
"3388","NE7",12,2024-06-06,"NE","NE7"
"3389","SE1",2,2024-06-06,"SE","SE1"
"3390","SE2",2,2024-06-06,"SE","SE2"
"3391","SE3",0,2024-06-06,"SE","SE3"
"3392","SE4",5,2024-06-06,"SE","SE4"
"3393","SE5",0,2024-06-06,"SE","SE5"
"3394","SE6",1,2024-06-06,"SE","SE6"
"3395","SE7",6,2024-06-06,"SE","SE7"
"3396","aa",6,2024-06-06,"Out of City Limits","Lilyfield"
"3397","bb",0,2024-06-06,"Out of City Limits","North Perimeter"
"3398","cc",14,2024-06-06,"Out of City Limits","West St. Paul"
"3399","dd",8,2024-06-06,"Out of City Limits","East St. Paul"
"3400","ee",3,2024-06-06,"Out of City Limits","Springfield"
"3401","ff",18,2024-06-06,"Out of City Limits","Ritchot"
"3402","gg",3,2024-06-06,"Out of City Limits","MacDonald"
"3403","hh",6,2024-06-06,"Out of City Limits","Headingly"
"3404","ii",1,2024-06-06,"Out of City Limits","Rosser"
"3405","NW1",2,2024-06-05,"NW","NW1"
"3406","NW2",2,2024-06-05,"NW","NW2"
"3407","NW3",7,2024-06-05,"NW","NW3"
"3408","NW4",9,2024-06-05,"NW","NW4"
"3409","NW5",1,2024-06-05,"NW","NW5"
"3410","NW6",0,2024-06-05,"NW","NW6"
"3411","NW7",4,2024-06-05,"NW","NW7"
"3412","SW1",0,2024-06-05,"SW","SW1"
"3413","SW2",21,2024-06-05,"SW","SW2"
"3414","SW3",10,2024-06-05,"SW","SW3"
"3415","SW4",0,2024-06-05,"SW","SW4"
"3416","SW5",0,2024-06-05,"SW","SW5"
"3417","SW6",5,2024-06-05,"SW","SW6"
"3418","SW7",1,2024-06-05,"SW","SW7"
"3419","NE1",19,2024-06-05,"NE","NE1"
"3420","NE2",14,2024-06-05,"NE","NE2"
"3421","NE3",11,2024-06-05,"NE","NE3"
"3422","NE4",0,2024-06-05,"NE","NE4"
"3423","NE5",2,2024-06-05,"NE","NE5"
"3424","NE6",5,2024-06-05,"NE","NE6"
"3425","NE7",13,2024-06-05,"NE","NE7"
"3426","SE1",4,2024-06-05,"SE","SE1"
"3427","SE2",10,2024-06-05,"SE","SE2"
"3428","SE3",5,2024-06-05,"SE","SE3"
"3429","SE4",7,2024-06-05,"SE","SE4"
"3430","SE5",2,2024-06-05,"SE","SE5"
"3431","SE6",8,2024-06-05,"SE","SE6"
"3432","SE7",8,2024-06-05,"SE","SE7"
"3433","aa",8,2024-06-05,"Out of City Limits","Lilyfield"
"3434","bb",8,2024-06-05,"Out of City Limits","North Perimeter"
"3435","cc",3,2024-06-05,"Out of City Limits","West St. Paul"
"3436","dd",21,2024-06-05,"Out of City Limits","East St. Paul"
"3437","ee",3,2024-06-05,"Out of City Limits","Springfield"
"3438","ff",7,2024-06-05,"Out of City Limits","Ritchot"
"3439","gg",8,2024-06-05,"Out of City Limits","MacDonald"
"3440","hh",7,2024-06-05,"Out of City Limits","Headingly"
"3441","ii",5,2024-06-05,"Out of City Limits","Rosser"
"3442","NW1",16,2024-06-04,"NW","NW1"
"3443","NW2",10,2024-06-04,"NW","NW2"
"3444","NW3",15,2024-06-04,"NW","NW3"
"3445","NW4",10,2024-06-04,"NW","NW4"
"3446","NW5",3,2024-06-04,"NW","NW5"
"3447","NW6",0,2024-06-04,"NW","NW6"
"3448","NW7",4,2024-06-04,"NW","NW7"
"3449","SW1",3,2024-06-04,"SW","SW1"
"3450","SW2",27,2024-06-04,"SW","SW2"
"3451","SW3",14,2024-06-04,"SW","SW3"
"3452","SW4",0,2024-06-04,"SW","SW4"
"3453","SW5",1,2024-06-04,"SW","SW5"
"3454","SW6",8,2024-06-04,"SW","SW6"
"3455","SW7",0,2024-06-04,"SW","SW7"
"3456","NE1",22,2024-06-04,"NE","NE1"
"3457","NE2",8,2024-06-04,"NE","NE2"
"3458","NE3",5,2024-06-04,"NE","NE3"
"3459","NE4",1,2024-06-04,"NE","NE4"
"3460","NE5",3,2024-06-04,"NE","NE5"
"3461","NE6",5,2024-06-04,"NE","NE6"
"3462","NE7",40,2024-06-04,"NE","NE7"
"3463","SE1",10,2024-06-04,"SE","SE1"
"3464","SE2",12,2024-06-04,"SE","SE2"
"3465","SE3",8,2024-06-04,"SE","SE3"
"3466","SE4",5,2024-06-04,"SE","SE4"
"3467","SE5",4,2024-06-04,"SE","SE5"
"3468","SE6",2,2024-06-04,"SE","SE6"
"3469","SE7",1,2024-06-04,"SE","SE7"
"3470","aa",26,2024-06-04,"Out of City Limits","Lilyfield"
"3471","bb",80,2024-06-04,"Out of City Limits","North Perimeter"
"3472","cc",23,2024-06-04,"Out of City Limits","West St. Paul"
"3473","dd",2,2024-06-04,"Out of City Limits","East St. Paul"
"3474","ee",0,2024-06-04,"Out of City Limits","Springfield"
"3475","ff",14,2024-06-04,"Out of City Limits","Ritchot"
"3476","gg",12,2024-06-04,"Out of City Limits","MacDonald"
"3477","hh",21,2024-06-04,"Out of City Limits","Headingly"
"3478","ii",15,2024-06-04,"Out of City Limits","Rosser"
"3479","NW1",1,2024-06-03,"NW","NW1"
"3480","NW2",8,2024-06-03,"NW","NW2"
"3481","NW3",10,2024-06-03,"NW","NW3"
"3482","NW4",21,2024-06-03,"NW","NW4"
"3483","NW5",1,2024-06-03,"NW","NW5"
"3484","NW6",0,2024-06-03,"NW","NW6"
"3485","NW7",7,2024-06-03,"NW","NW7"
"3486","SW1",2,2024-06-03,"SW","SW1"
"3487","SW2",4,2024-06-03,"SW","SW2"
"3488","SW3",20,2024-06-03,"SW","SW3"
"3489","SW4",0,2024-06-03,"SW","SW4"
"3490","SW5",1,2024-06-03,"SW","SW5"
"3491","SW6",3,2024-06-03,"SW","SW6"
"3492","SW7",2,2024-06-03,"SW","SW7"
"3493","NE1",14,2024-06-03,"NE","NE1"
"3494","NE2",7,2024-06-03,"NE","NE2"
"3495","NE3",7,2024-06-03,"NE","NE3"
"3496","NE4",0,2024-06-03,"NE","NE4"
"3497","NE5",2,2024-06-03,"NE","NE5"
"3498","NE6",3,2024-06-03,"NE","NE6"
"3499","NE7",6,2024-06-03,"NE","NE7"
"3500","SE1",3,2024-06-03,"SE","SE1"
"3501","SE2",3,2024-06-03,"SE","SE2"
"3502","SE3",5,2024-06-03,"SE","SE3"
"3503","SE4",12,2024-06-03,"SE","SE4"
"3504","SE5",2,2024-06-03,"SE","SE5"
"3505","SE6",3,2024-06-03,"SE","SE6"
"3506","SE7",2,2024-06-03,"SE","SE7"
"3507","aa",14,2024-06-03,"Out of City Limits","Lilyfield"
"3508","bb",7,2024-06-03,"Out of City Limits","North Perimeter"
"3509","cc",6,2024-06-03,"Out of City Limits","West St. Paul"
"3510","dd",2,2024-06-03,"Out of City Limits","East St. Paul"
"3511","ee",5,2024-06-03,"Out of City Limits","Springfield"
"3512","ff",21,2024-06-03,"Out of City Limits","Ritchot"
"3513","gg",1,2024-06-03,"Out of City Limits","MacDonald"
"3514","hh",22,2024-06-03,"Out of City Limits","Headingly"
"3515","ii",8,2024-06-03,"Out of City Limits","Rosser"
"3516","NW1",3,2024-05-31,"NW","NW1"
"3517","NW2",7,2024-05-31,"NW","NW2"
"3518","NW3",2,2024-05-31,"NW","NW3"
"3519","NW4",7,2024-05-31,"NW","NW4"
"3520","NW5",2,2024-05-31,"NW","NW5"
"3521","NW6",0,2024-05-31,"NW","NW6"
"3522","NW7",3,2024-05-31,"NW","NW7"
"3523","SW1",1,2024-05-31,"SW","SW1"
"3524","SW2",10,2024-05-31,"SW","SW2"
"3525","SW3",21,2024-05-31,"SW","SW3"
"3526","SW4",0,2024-05-31,"SW","SW4"
"3527","SW5",0,2024-05-31,"SW","SW5"
"3528","SW6",8,2024-05-31,"SW","SW6"
"3529","SW7",2,2024-05-31,"SW","SW7"
"3530","NE1",12,2024-05-31,"NE","NE1"
"3531","NE2",8,2024-05-31,"NE","NE2"
"3532","NE3",4,2024-05-31,"NE","NE3"
"3533","NE4",0,2024-05-31,"NE","NE4"
"3534","NE5",2,2024-05-31,"NE","NE5"
"3535","NE6",3,2024-05-31,"NE","NE6"
"3536","NE7",11,2024-05-31,"NE","NE7"
"3537","SE1",3,2024-05-31,"SE","SE1"
"3538","SE2",3,2024-05-31,"SE","SE2"
"3539","SE3",2,2024-05-31,"SE","SE3"
"3540","SE4",18,2024-05-31,"SE","SE4"
"3541","SE5",1,2024-05-31,"SE","SE5"
"3542","SE6",3,2024-05-31,"SE","SE6"
"3543","SE7",3,2024-05-31,"SE","SE7"
"3544","aa",5,2024-05-31,"Out of City Limits","Lilyfield"
"3545","bb",16,2024-05-31,"Out of City Limits","North Perimeter"
"3546","cc",NA,2024-05-31,"Out of City Limits","West St. Paul"
"3547","dd",4,2024-05-31,"Out of City Limits","East St. Paul"
"3548","ee",4,2024-05-31,"Out of City Limits","Springfield"
"3549","ff",4,2024-05-31,"Out of City Limits","Ritchot"
"3550","gg",8,2024-05-31,"Out of City Limits","MacDonald"
"3551","hh",10,2024-05-31,"Out of City Limits","Headingly"
"3552","ii",3,2024-05-31,"Out of City Limits","Rosser"
"3553","NW1",1,2024-05-29,"NW","NW1"
"3554","NW2",0,2024-05-29,"NW","NW2"
"3555","NW3",0,2024-05-29,"NW","NW3"
"3556","NW4",2,2024-05-29,"NW","NW4"
"3557","NW5",0,2024-05-29,"NW","NW5"
"3558","NW6",0,2024-05-29,"NW","NW6"
"3559","NW7",0,2024-05-29,"NW","NW7"
"3560","SW1",0,2024-05-29,"SW","SW1"
"3561","SW2",1,2024-05-29,"SW","SW2"
"3562","SW3",1,2024-05-29,"SW","SW3"
"3563","SW4",0,2024-05-29,"SW","SW4"
"3564","SW5",0,2024-05-29,"SW","SW5"
"3565","SW6",1,2024-05-29,"SW","SW6"
"3566","SW7",1,2024-05-29,"SW","SW7"
"3567","NE1",1,2024-05-29,"NE","NE1"
"3568","NE2",2,2024-05-29,"NE","NE2"
"3569","NE3",0,2024-05-29,"NE","NE3"
"3570","NE4",0,2024-05-29,"NE","NE4"
"3571","NE5",NA,2024-05-29,"NE","NE5"
"3572","NE6",0,2024-05-29,"NE","NE6"
"3573","NE7",1,2024-05-29,"NE","NE7"
"3574","SE1",0,2024-05-29,"SE","SE1"
"3575","SE2",NA,2024-05-29,"SE","SE2"
"3576","SE3",1,2024-05-29,"SE","SE3"
"3577","SE4",1,2024-05-29,"SE","SE4"
"3578","SE5",0,2024-05-29,"SE","SE5"
"3579","SE6",1,2024-05-29,"SE","SE6"
"3580","SE7",0,2024-05-29,"SE","SE7"
"3581","aa",6,2024-05-29,"Out of City Limits","Lilyfield"
"3582","bb",1,2024-05-29,"Out of City Limits","North Perimeter"
"3583","cc",0,2024-05-29,"Out of City Limits","West St. Paul"
"3584","dd",1,2024-05-29,"Out of City Limits","East St. Paul"
"3585","ee",0,2024-05-29,"Out of City Limits","Springfield"
"3586","ff",2,2024-05-29,"Out of City Limits","Ritchot"
"3587","gg",1,2024-05-29,"Out of City Limits","MacDonald"
"3588","hh",2,2024-05-29,"Out of City Limits","Headingly"
"3589","ii",2,2024-05-29,"Out of City Limits","Rosser"
